AccSpeciesID,AccSpeciesName,Measurements
33358,Licania silvae,4
33360,Licania sp,26
88451,Licania sprucei,9
88452,Licania stricta,1
33364,Licania tambopatensis,2
33367,Licania triandra,3
33368,Licania unguiculata,1
33369,Licania urceolaris,3
72876,Licania urseolaris,1
33370,Licania venosa,1
72877,Licania zigzag,1
88456,Licaria applanata,1
33371,Licaria aritu,1
33372,Licaria armeniaca,2
88457,Licaria aurea,1
88458,Licaria aureosericea,1
33373,Licaria brasiliensis,1
72878,Licaria brillacuspi,1
33376,Licaria canella,3
33377,Licaria cannella,12
33380,Licaria chrysophylla,3
88460,Licaria dolichantha,1
33382,Licaria guianensis,5
88462,Licaria latifolia,1
88463,Licaria macrophylla,1
88464,Licaria martiniana,1
88465,Licaria pachycarpa,1
33384,Licaria rigida,1
88467,Licaria rodriguesii,1
33386,Licaria sarapiquensis,2
33387,Licaria sp,8
33389,Licaria triandra,7
88468,Licaria vernicosa,1
33391,Licuala ferruginea,5
33393,Licuala ramsayi,4
33394,Licuala sp,10
33395,Licuala spinosa,2
33396,Ligaria cuneifolia,1
33397,Ligularia alpigena,2
33402,Ligularia sibirica,1
33410,Ligusticum mutellina,27
33412,Ligusticum porteri,8
33413,Ligusticum scoticum,1
69172,Ligusticum tenuifolium,28
33423,Ligustrum lucidum,17
33426,Ligustrum ovalifolium,10
33429,Ligustrum sinense,31
33431,Ligustrum vulgare,43
61385,Lilaea sp,1
33434,Lilium bulbiferum,15
88530,Lilium lancifolium,1
33444,Lilium martagon,14
33452,Lilium sp,2
102906,Lily sp,8
33455,Limacia scandens,7
33456,Limacia sp,1
33487,Limonium aureum,1
33490,Limonium bellidifolium,1
33491,Limonium bicolor,2
33492,Limonium binervosum,7
88572,Limonium cossonianum,15
88585,Limonium echioides,20
33494,Limonium humile,1
33501,Limonium pectinatum,1
33505,Limonium sp,2
88621,Limonium tabernense,14
33506,Limonium vulgare,16
33507,Limosella aquatica,3
33508,Limosella australis,2
33522,Linaria alpina,15
33524,Linaria angustissima,10
33530,Linaria dalmatica,21
33537,Linaria meyeri,1
33541,Linaria purpurea,23
33543,Linaria repens,6
33551,Linaria supina,11
33555,Linaria vulgaris,33
88656,Lindackeria latifolia,1
33559,Lindackeria laurina,29
33561,Lindackeria paludosa,4
88657,Lindackeria paraensis,1
61390,Lindbergia sp,2
33563,Lindelofia pterocarpa,2
88663,Lindera aggregata,1
33567,Lindera chunii,1
33568,Lindera communis,1
33571,Lindera glauca,1
33573,Lindera lucida,5
33574,Lindera megaphylla,1
33581,Lindera sp,1
33589,Lindernia dubia,10
33607,Lindsaea doryphora,1
33608,Lindsaea ensifolia,1
33610,Lindsaea linearis,1
33613,Lindsaea sp,3
33614,Lindsayella sp,2
33616,Linnaea borealis,9
61393,Linociera sp,6
33622,Linospadix sp,1
33631,Linum australe,21
33632,Linum austriacum,5
33633,Linum bienne,6
33635,Linum catharticum,18
63266,Linum corymbulosum,1
33642,Linum lewisii,31
33644,Linum medium,1
33646,Linum narbonense,1
33647,Linum nodiflorum,1
33649,Linum perenne,7
33653,Linum stelleroides,1
33655,Linum strictum,1
33657,Linum suffruticosum,3
33659,Linum tenuifolium,10
33662,Linum usitatissimum,10
33672,Liparis loeselii,11
33679,Liparis sp,2
33689,Lippia alba,1
33691,Lippia javanica,1
33693,Lippia multiflora,1
33694,Lippia salsa,1
33695,Lippia sp,2
33701,Liquidambar formosana,2
33704,Liquidambar styraciflua,82
33706,Liriodendron sp,1
33707,Liriodendron tulipifera,51
33709,Liriope spicata,20
33712,Lisianthus densiflorus,1
33714,Lissanthe strigosa,1
33716,Lissocarpa guianensis,1
88778,Lissocarpa stenocarpa,1
33717,Listera cordata,11
33718,Listera ovata,9
33719,Litchi chinensis,1
33723,Lithocarpus blumeanus,3
33729,Lithocarpus conocarpa,1
33738,Lithocarpus elegans,1
33745,Lithocarpus glaber,1
33752,Lithocarpus hystrix,2
33753,Lithocarpus induta,2
33756,Lithocarpus korthalsii,1
33759,Lithocarpus leptogyne,2
33761,Lithocarpus lucida,3
33762,Lithocarpus macphailii,1
33772,Lithocarpus pseudo-molucca,1
33773,Lithocarpus pulcher,1
33779,Lithocarpus sp,22
33780,Lithocarpus spicatus,1
33782,Lithocarpus sundaica,5
33799,Lithospermum arvense,9
33801,Lithospermum canescens,6
33802,Lithospermum caroliniense,6
64612,Lithospermum multiflorum,14
33806,Lithospermum officinale,5
33807,Lithospermum purpurocaeruleum,4
33817,Lithrea molleoides,1
33818,Litsea accedens,4
33823,Litsea angulata,1
33827,Litsea bennettii,3
33835,Litsea claviflora,1
33836,Litsea confusa,1
88854,Litsea coreana,2
33841,Litsea cubeba,1
33843,Litsea diversifolia,1
33845,Litsea elliptica,6
33850,Litsea ficoidea,1
33851,Litsea firma,3
33856,Litsea glomerata,1
33857,Litsea glutinosa,2
33859,Litsea grandis,3
33861,Litsea lanceolata,3
33862,Litsea lancifolia,1
33864,Litsea leefeana,2
88872,Litsea machiloides,1
33875,Litsea noronhae,1
33876,Litsea ochracea,3
33877,Litsea oppositifolia,2
33882,Litsea resinosa,1
33888,Litsea sp,56
33891,Litsea umbellata,1
88908,Litsea wilsonii,1
33897,Littorella uniflora,11
33898,Livistona australis,2
33909,Livistona rotundifolia,1
61418,Livistona spinosa,1
33914,Lloydia serotina,5
33928,Lobelia cardinalis,42
33934,Lobelia dortmanna,6
33950,Lobelia inflata,6
88942,Lobelia macrodon,1
33973,Lobelia spicata,4
33978,Lobelia trigonocaulis,1
33981,Lobelia urens,1
33986,Lobularia canariensis,1
33990,Lobularia maritima,1
34002,Loeseneriella africana,6
34007,Logfia arvensis,5
34008,Logfia gallica,1
34009,Logfia minima,10
34012,Loiseleuria procumbens,126
102921,Lolium muhlenbergia,14
34016,Lolium multiflorum,13
34017,Lolium perenne,88
34019,Lolium phoenice,1
34021,Lolium remotum,5
34022,Lolium rigidum,4
34023,Lolium temulentum,5
34025,Lomandra confertifolia,2
34027,Lomandra effusa,3
34029,Lomandra filiformis,1
34030,Lomandra glauca,2
34033,Lomandra longifolia,7
34036,Lomandra obliqua,2
34037,Lomandra sp,32
34039,Lomariopsis sp,1
61426,Lomaspora sp,1
34046,Lomatia fraxinifolia,1
34047,Lomatia hirsuta,2
34051,Lomatia silaifolia,3
34065,Lomatocarpa albomarginata,2
34066,Lomatogoniopsis sp,1
34076,Lonchocarpus capassa,9
88991,Lonchocarpus glabrescens,1
34082,Lonchocarpus guatemalensis,2
34084,Lonchocarpus heptaphyllus,19
34086,Lonchocarpus hockii,1
34088,Lonchocarpus latifolius,3
34089,Lonchocarpus laxiflorus,2
34092,Lonchocarpus longistylus,1
34098,Lonchocarpus oliganthus,2
34100,Lonchocarpus rugosus,1
34101,Lonchocarpus seorsus,2
34102,Lonchocarpus sericeus,1
34103,Lonchocarpus sp,4
34104,Lonchocarpus spiciflorus,1
34113,Lonicera alpigena,15
34115,Lonicera baltica,2
34116,Lonicera bella,1
34119,Lonicera canadensis,3
34120,Lonicera caprifolium,16
34121,Lonicera caucasica,1
34123,Lonicera chrysantha,4
89006,Lonicera cinerea,1
89007,Lonicera coerulea,5
34128,Lonicera etrusca,11
34136,Lonicera hispidula,2
34138,Lonicera iberica,1
34139,Lonicera implexa,7
34140,Lonicera involucrata,31
34141,Lonicera japonica,6
34144,Lonicera maackii,1
34146,Lonicera micrantha,1
89018,Lonicera monantha,1
34148,Lonicera nigra,10
34153,Lonicera periclymenum,33
34159,Lonicera semenovii,2
34160,Lonicera sp,12
34165,Lonicera tatarica,3
89026,Lonicera tatarinowii,1
34168,Lonicera xylosteum,39
34173,Lophatherum gracile,2
34177,Lophira lanceolata,8
34180,Lophochloa pumila,1
34184,Lophomyrtus obcordata,2
34190,Lophopetalum javanum,1
34198,Lophopetalum sp,3
34208,Lophostemon lactifluus,1
34209,Lophostemon sp,6
34210,Lophostemon suaveolens,1
61069,Loranthaceae sp,1
61053,Loretoa sp,1
34216,Loreya arborescens,13
89045,Loreya spruceana,1
34218,Loreya subandina,3
34220,Loropetalum chinense,1
89047,Lorostemon coelhoi,1
34236,Lotus alpinus,11
34245,Lotus caucasicus,2
34249,Lotus corniculatus,135
34252,Lotus cruentus,1
34265,Lotus hirsutus,1
34281,Lotus pedunculatus,8
34282,Lotus pentaphyllus,1
34285,Lotus rigidus,11
34289,Lotus scoparius,2
34291,Lotus spectabilis,2
34293,Lotus subbiflorus,4
34295,Lotus tenuis,6
64623,Lotus wrightii,21
34329,Loxopterygium sagotii,1
69302,Lozania klugii,1
72881,Lozania mediana,1
34333,Lozania pittieri,8
34334,Lucilia acutifolia,1
34336,Lucinaea sp,1
34347,Ludwigia alternifolia,30
34353,Ludwigia hyssopifolia,2
34362,Ludwigia octovalvis,1
34363,Ludwigia palustris,21
34374,Luehea candicans,2
34376,Luehea cymulosa,3
34380,Luehea seemannii,30
34381,Luehea sp,5
34382,Luehea speciosa,3
89081,Lueheopsis althaeiflora,1
34383,Lueheopsis duckeana,1
34385,Lueheopsis hoehnei,1
34386,Lueheopsis rosea,1
34387,Lueheopsis rugosa,2
34395,Luffa cylindrica,1
34399,Luffa sp,1
34400,Luma apiculata,1
34401,Lumnitzera littorea,1
34405,Lunania mexicana,13
34406,Lunania parviflora,4
34408,Lunaria annua,15
34410,Lunaria rediviva,15
89095,Lundia densiflora,1
34413,Lupinus albus,10
34417,Lupinus arboreus,9
34420,Lupinus argenteus,21
69314,Lupinus bakeri,47
34423,Lupinus bicolor,58
64630,Lupinus kingii,21
34440,Lupinus luteus,10
34446,Lupinus nootkatensis,1
34452,Lupinus perennis,12
34455,Lupinus polyphyllus,22
34470,Luronium natans,36
34471,Luvunga eleutherandra,1
61051,Luvunga heterophylla,2
34472,Luvunga sarmentosa,4
34476,Luzula alpino-pilosa,5
34478,Luzula arcuata,1
34480,Luzula campestris,10
34491,Luzula forsteri,21
34497,Luzula lutea,11
34502,Luzula multiflora,15
34503,Luzula nivea,10
89128,Luzula nutans,5
34508,Luzula parviflora,1
34509,Luzula pilosa,15
34511,Luzula pseudosudetica,2
34513,Luzula rufa,4
34514,Luzula sp,2
34515,Luzula spicata,39
34516,Luzula sudetica,16
34517,Luzula sylvatica,103
34520,Lychnis alba,1
34527,Lychnis flos-cuculi,14
34529,Lychnis fulgens,1
34530,Lychnis viscaria,8
34542,Lycium andersonii,11
34544,Lycium barbarum,9
69332,Lycium berlandieri,30
34554,Lycium exsertum,10
34557,Lycium intricatum,134
34565,Lycium ruthenicum,1
34570,Lycium tenuispinosum,1
34574,Lycopersicon esculentum,2
34577,Lycopodiella inundata,5
34579,Lycopodium annotinum,6
34580,Lycopodium arboreum,1
34581,Lycopodium australianum,1
34584,Lycopodium cernuum,2
34585,Lycopodium clavatum,5
34589,Lycopodium fastigiatum,3
34594,Lycopodium ramulosum,3
34596,Lycopodium scariosum,1
34598,Lycopodium sp,18
34599,Lycopodium varium,1
34601,Lycopodium volubile,2
34603,Lycopus americanus,5
34605,Lycopus europaeus,11
61093,Lygeum sp,1
34612,Lygeum spartum,1
34616,Lygodium circinatum,1
34617,Lygodium circinnatum,8
34621,Lygodium sp,43
34622,Lyonia ferruginea,49
34623,Lyonia fruticosa,48
34627,Lyonia lucida,38
34630,Lyonia ovalifolia,1
34635,Lysiana exocarpi,2
34636,Lysiana murrayi,1
34637,Lysiana subfalcata,1
34642,Lysiloma bahamensis,1
34659,Lysimachia nemorum,5
34660,Lysimachia nummularia,10
34661,Lysimachia punctata,3
34664,Lysimachia terrestris,3
34665,Lysimachia thyrsiflora,7
34666,Lysimachia vulgaris,12
34670,Lysiphyllum hookeri,1
34673,Lythrum hyssopifolia,6
34675,Lythrum portula,4
34676,Lythrum salicaria,33
34679,Maackia amurensis,7
89317,Mabea acutissima,1
89318,Mabea angularis,1
34685,Mabea caudata,1
72883,Mabea comun,1
89321,Mabea excelsa,10
89322,Mabea fistulifera,1
89323,Mabea indorum,1
34687,Mabea maynensis,3
34688,Mabea nitida,3
34689,Mabea occidentalis,5
34690,Mabea piriri,8
34691,Mabea sp,14
34692,Mabea speciosa,3
72885,Mabea superbrondu,1
63313,Mabea taquari,1
34703,Macairea rufescens,1
34705,Macaranga aetheadenia,1
34706,Macaranga aleuritoides,1
34707,Macaranga barteri,3
34708,Macaranga beccariana,1
34711,Macaranga caladifolia,1
34715,Macaranga conifera,4
34716,Macaranga denticulata,2
34718,Macaranga gigantea,22
34719,Macaranga gigantifolia,2
34720,Macaranga grandifolia,3
34721,Macaranga heynei,1
34723,Macaranga hosei,27
34725,Macaranga hypoleuca,12
34729,Macaranga javanica,1
34734,Macaranga lowii,6
89340,Macaranga myriolepidea,20
34742,Macaranga pruinosa,2
34746,Macaranga recurvata,1
34747,Macaranga rhizinoides,1
34752,Macaranga sp,65
89342,Macaranga sphaerophylla,20
34754,Macaranga tanarius,6
34755,Macaranga trichocarpa,7
34756,Macaranga triloba,10
34757,Macaranga winkleri,1
34765,Macfadyena unguis-cati,8
34766,Machaeranthera canescens,20
34767,Machaeranthera gracilis,20
34774,Machaerina glomerata,1
61094,Machaerina sp,1
34778,Machaerina tenax,1
34779,Machaerina teretifolia,3
34781,Machaerium acutifolium,2
34784,Machaerium aristulatum,2
72886,Machaerium finiparalel,1
34790,Machaerium floribundum,7
69367,Machaerium inundatum,1
69368,Machaerium isadelphum,3
34794,Machaerium kegelii,18
34798,Machaerium milleflorum,2
69370,Machaerium myrianthum,1
34806,Machaerium pittieri,1
34807,Machaerium quinata,1
34808,Machaerium riparium,2
34809,Machaerium robiniifolium,1
89362,Machaerium salvadorense,8
34812,Machaerium seemanni,4
34813,Machaerium seemannii,2
34816,Machaerium villosum,1
34822,Machilus chinensis,1
89385,Machilus pauhoi,1
34828,Machilus thunbergii,1
34831,Mackinlaya macrosciadea,1
34832,Mackinlaya sp,2
34840,Macleania rupestris,22
34846,Maclura cochinchinensis,10
34853,Maclura tinctoria,16
34855,Maclurodendron porteri,1
34856,Macoubea guianensis,15
34857,Macoubea sprucei,1
89415,Macrochloa tenacissima,55
34864,Macrocnemum roseum,30
89418,Macrolobium acaciaefolium,1
34867,Macrolobium acaciifolium,2
34868,Macrolobium angustifolium,3
34869,Macrolobium archeri,1
89419,Macrolobium arenarium,1
34870,Macrolobium bifolium,2
89420,Macrolobium brevense,1
34871,Macrolobium colombianum,2
34872,Macrolobium costaricense,14
34873,Macrolobium gracile,2
34874,Macrolobium ischnocalyx,1
34875,Macrolobium limbatum,2
34876,Macrolobium microcalyx,1
89422,Macrolobium montanum,1
89423,Macrolobium punctatum,1
34879,Macrolobium sp,1
69376,Macrolobium stenocladum,1
89425,Macrolobium wurdackii,1
72887,Macromitrium microstomum,1
72888,Macromitrium piliferum,1
89429,Macropanax rosthornii,1
34883,Macropanax sp,1
34885,Macropiper excelsum,2
34886,Macropiper sp,2
34888,Macroptilium atropurpureum,2
89438,Macrosamanea pubiramea,1
34894,Macrotomia euchroma,1
34912,Macrozamia communis,1
34914,Macrozamia reidlei,1
34922,Madhuca crassipes,2
34927,Madhuca glabrescens,1
34939,Madhuca malaccensis,1
34940,Madhuca mindanaensis,1
34944,Madhuca pallida,1
34948,Madhuca sandakanensis,1
34950,Madhuca sericea,5
34952,Madhuca sp,2
34995,Maesa dependens,2
34996,Maesa indica,5
34997,Maesa japonica,1
89494,Maesa perlaria,1
35003,Maesa ramentacea,3
35005,Maesa sp,8
35020,Magnolia candollii,1
35027,Magnolia denudata,3
35030,Magnolia gigantifolia,1
35032,Magnolia grandiflora,74
35041,Magnolia macklottii,1
60985,Magnolia maclatii,1
35055,Magnolia schiedeana,1
35059,Magnolia sp,1
35065,Magnolia virginiana,80
35069,Magonia pubescens,2
35072,Mahonia aquifolium,8
35073,Mahonia bealei,20
35074,Mahonia japonica,1
35078,Mahonia repens,47
35086,Maianthemum bifolium,24
35087,Maianthemum canadense,24
35088,Maianthemum dilatatum,1
35089,Maianthemum racemosum,27
35094,Maireana aphylla,1
35095,Maireana appressa,2
35096,Maireana astrotricha,1
35097,Maireana brevifolia,1
35100,Maireana coronata,1
35101,Maireana decalvans,1
35105,Maireana integra,1
35108,Maireana microphylla,2
35109,Maireana pentatropis,2
35110,Maireana pyramidata,10
35111,Maireana sclerolaenoides,1
35113,Maireana sedifolia,1
35114,Maireana sp,5
35116,Maireana triptera,1
35117,Maireana villosa,2
35121,Malacantha alnifolia,9
60977,Malachis sp,1
35125,Malacocera tricornis,1
35134,Malaisia scandens,1
35136,Malania sp,1
35146,Malaxis sp,2
35165,Mallotus affinis,3
35166,Mallotus albus,2
35173,Mallotus caudatus,1
35176,Mallotus echinatus,5
35178,Mallotus griffithianus,1
35182,Mallotus moritzianus,1
35185,Mallotus nesophilus,1
35186,Mallotus oblongifolius,1
35187,Mallotus oppositifolius,1
35188,Mallotus paniculatus,11
35190,Mallotus penangensis,2
35191,Mallotus philippensis,1
35192,Mallotus philippinensis,1
63340,Mallotus roxburghianus,1
35195,Mallotus sp,16
35196,Mallotus stipularis,3
35197,Mallotus subpeltatus,1
35200,Mallotus wrayi,1
89640,Malmea anomala,1
35202,Malmea depressa,2
35203,Malmea diclina,1
35204,Malmea dielsiana,3
35205,Malmea lucida,1
89643,Malouetia arborea,1
35210,Malouetia duckei,1
89645,Malouetia furfuracea,1
89646,Malouetia guianensis,4
89648,Malouetia killipii,1
35215,Malouetia tamaquarina,1
35216,Malpighia glabra,4
35219,Malpighia romeroana,19
35221,Malpighia sp,1
103175,malpighiaceae bulondu,1
103176,Malpighiaceae myrtosco,1
35230,Malus domestica,11
35246,Malus pumila,3
35256,Malus sylvestris,84
35262,Malva alcea,5
89661,Malva arborea,2
35268,Malva moschata,10
35269,Malva neglecta,9
35271,Malva parviflora,1
35272,Malva pusilla,5
35274,Malva sylvestris,12
35275,Malva verticillata,5
60978,Malvaceae sp,3
35277,Malvastrum americanum,1
35282,Malvaviscus arboreus,1
35286,Mammea bongo,20
35290,Mammea sp,10
35312,Mangifera foetida,4
35314,Mangifera griffithii,1
35315,Mangifera indica,3
35318,Mangifera longipetiolata,2
35319,Mangifera magnifica,4
35322,Mangifera odorata,1
35326,Mangifera sp,4
35348,Manihot esculenta,20
35351,Manihot guaranitica,2
35354,Manihot sp,6
35355,Manihot utilissima,7
35357,Manilkara amazonica,1
35358,Manilkara bidentata,59
35360,Manilkara cavalcantei,1
35370,Manilkara fouilloyana,3
35372,Manilkara huberi,6
35373,Manilkara inundata,3
35385,Manilkara mochisia,6
35389,Manilkara paraensis,1
35396,Manilkara sp,8
35400,Manilkara surinamensis,1
35410,Maniltoa sp,5
35413,Manniophyton fulvum,9
35414,Manniophyton sp,2
35422,Mansoa kerere,3
35434,Mapania cuspidata,1
35441,Maprounea guianensis,2
35442,Maprounea sp,1
35443,Maquira calophylla,8
35444,Maquira coriacea,6
35445,Maquira costaricana,4
35446,Maquira guianensis,38
35447,Maquira sclerophylla,1
35449,Marah fabaceus,3
35454,Maranta sp,18
35461,Maranthes panamensis,4
61014,Maranthus sp,2
35475,Marcgravia nepenthoides,3
89800,Marcgravia nervosa,1
35493,Margaritaria discoidea,1
35495,Margaritaria nobilis,14
35496,Margaritaria sp,4
35497,Margyricarpus pinnatus,1
35500,Marila grandiflora,1
35501,Marila laxiflora,44
69444,Marila pluricostata,1
72890,Marila puntorojo,1
35503,Marila tomentosa,3
35510,Maripa panamensis,12
61016,Mariscus sp,1
35522,Mariscus umbellatus,4
35523,Markea coccinea,1
35524,Markea ulei,1
35527,Markhamia lutea,1
89809,Marlierea caudata,1
89810,Marlierea imperfecta,1
35536,Marlierea montana,1
35537,Marlierea obscura,1
35539,Marlierea schomburgkiana,3
89811,Marlierea silvatica,1
89813,Marlierea spruceana,1
35540,Marlierea tomentosa,2
89815,Marlierea umbraticola,1
69450,Marmaroxylon basijugum,2
89816,Marmaroxylon collinum,1
35543,Marmaroxylon racemosum,1
35549,Marrubium astracanicum,1
35556,Marrubium vulgare,4
35559,Marsdenia australis,1
35563,Marsdenia flavescens,1
69455,Marsdenia hemiptera,2
69457,Marsdenia lloydii,1
69459,Marsdenia micradenia,1
35570,Marsdenia rostrata,2
35572,Marsdenia sp,5
102110,Marsdenia sylvestris,4
69460,Marsdenia tinctoria,1
35588,Marsilea quadrifolia,10
35589,Marsilea sp,1
35595,Martinella obovata,4
35597,Martiodendron parviflorum,1
35603,Marumia nemorosa,1
35609,Mascagnia hippocrateoides,2
69469,Mascagnia hiraea,12
69472,Mascagnia ovatifolia,2
61193,Massia sp,2
35632,Mastixia pentandra,4
35633,Mastixia rostrata,3
35637,Mastixia trichotoma,5
89884,Matayba adenanthera,1
35642,Matayba apetala,10
35643,Matayba arborescens,1
